Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
28.77056,S,28.77056,0.1663936,-64.19257,0.3723283,-0.1929208,0,24.9435,2.158341,-1.121997,62.08528,84.19028,3.664925,-29.4376001190535,-29.40118,-1.46387,179.596451054377,-179.4215,1.362101,-151.6634,-89.56504,9409.827,174.5161
28.78056,S,28.78056,0.1666639,-63.56072,0.3722499,-0.1910581,0,24.9435,2.165074,-1.114857,62.08528,84.19028,3.664925,-29.42825676521,-29.39229,-1.454505,179.889425011707,-179.7154,1.347556,-151.0403,-89.57039,9408.03,174.5297
28.79056,S,28.79056,0.1669341,-62.92323,0.3721716,-0.1891782,0,24.9435,2.171814,-1.107551,62.08528,84.19028,3.664925,-29.418895612133,-29.38339,-1.444926,180.182307460935,-180.0092,1.333107,-150.4115,-89.57569,9406.23,174.5431
28.80056,S,28.80056,0.1672043,-62.28006,0.3720934,-0.1872815,0,24.9435,2.178562,-1.100077,62.08528,84.19028,3.664925,-29.4095169098092,-29.37448,-1.435134,180.475098424651,-180.3029,1.318756,-149.777,-89.58093,9404.428,174.5563
28.81056,S,28.81056,0.1674744,-61.63122,0.3720153,-0.1853681,0,24.9435,2.185318,-1.092438,62.08528,84.19028,3.664925,-29.400120766414,-29.36556,-1.425127,180.767897830077,-180.5966,1.304505,-149.1367,-89.58614,9402.622,174.5694
28.82056,S,28.82056,0.1677445,-60.97672,0.3719374,-0.1834377,0,24.9435,2.192084,-1.08463,62.08528,84.19028,3.664925,-29.3907073457941,-29.35663,-1.414904,181.060605794661,-180.8902,1.290356,-148.4907,-89.5913,9400.813,174.5824
28.83056,S,28.83056,0.1680145,-60.31654,0.3718595,-0.1814905,0,24.9435,2.198859,-1.076651,62.08528,84.19028,3.664925,-29.3812768181268,-29.34769,-1.404464,181.35322233405,-181.1837,1.276311,-147.839,-89.5964,9399.002,174.5952
28.84056,S,28.84056,0.1682843,-59.65071,0.3717819,-0.1795262,0,24.9435,2.205643,-1.0685,62.08528,84.19028,3.664925,-29.3718292176434,-29.33874,-1.393803,181.645747509625,-181.4771,1.262373,-147.1815,-89.60146,9397.188,174.6079
28.85056,S,28.85056,0.1685541,-58.97919,0.3717044,-0.1775451,0,24.9435,2.212433,-1.060177,62.08528,84.19028,3.664925,-29.3623747666353,-29.32979,-1.382921,181.938181345843,-181.7704,1.248544,-146.5184,-89.60645,9395.37,174.6205
28.86057,S,28.86057,0.1688238,-58.30202,0.3716271,-0.1755472,0,24.9435,2.219234,-1.051681,62.08528,84.19028,3.664925,-29.3528937728661,-29.32082,-1.371819,182.230523856372,-182.0636,1.234826,-145.8495,-89.6114,9393.55,174.6329
28.87057,S,28.87057,0.1690934,-57.61917,0.3715501,-0.1735323,0,24.9435,2.226042,-1.04301,62.08528,84.19028,3.664925,-29.3434061325982,-29.31185,-1.36049,182.522775059527,-182.3567,1.221221,-145.1748,-89.6163,9391.727,174.6452
28.88057,S,28.88057,0.1693629,-56.93067,0.3714733,-0.1715006,0,24.9435,2.232859,-1.034162,62.08528,84.19028,3.664925,-29.3338922615048,-29.30286,-1.348937,182.814935013678,-182.6497,1.207732,-144.4945,-89.62115,9389.9,174.6573
28.89057,S,28.89057,0.1696324,-56.2365,0.3713968,-0.169452,0,24.9435,2.239686,-1.025138,62.08528,84.19028,3.664925,-29.324372305198,-29.29387,-1.337158,183.107003695381,-182.9426,1.19436,-143.8084,-89.62595,9388.071,174.6694
28.90057,S,28.90057,0.1699017,-55.53666,0.3713205,-0.1673865,0,24.9435,2.24652,-1.015935,62.08528,84.19028,3.664925,-29.3148264150088,-29.28486,-1.32515,183.398981156785,-183.2354,1.181108,-143.1165,-89.63068,9386.239,174.6812
28.91057,S,28.91057,0.170171,-54.83116,0.3712447,-0.1653042,0,24.9435,2.253365,-1.006553,62.08528,84.19028,3.664925,-29.3052648107016,-29.27584,-1.312912,183.690967370564,-183.5282,1.167979,-142.419,-89.63538,9384.404,174.693
28.92057,S,28.92057,0.1704403,-54.11998,0.3711691,-0.1632049,0,24.9435,2.260221,-0.9969913,62.08528,84.19028,3.664925,-29.2956877743677,-29.26681,-1.300444,183.982862441757,-183.8209,1.154975,-141.7157,-89.64001,9382.566,174.7046
28.93057,S,28.93057,0.1707095,-53.40315,0.3710939,-0.1610887,0,24.9435,2.267087,-0.9872479,62.08528,84.19028,3.664925,-29.2860955499009,-29.25777,-1.287745,184.274666375259,-184.1135,1.142098,-141.0067,-89.64458,9380.726,174.7161
28.94057,S,28.94057,0.1709785,-52.68066,0.3710191,-0.1589557,0,24.9435,2.273962,-0.9773206,62.08528,84.19028,3.664925,-29.2764882145127,-29.24872,-1.27481,184.566379195595,-184.406,1.12935,-140.2919,-89.64911,9378.882,174.7274
28.95057,S,28.95057,0.1712475,-51.95251,0.3709447,-0.1568059,0,24.9435,2.280848,-0.9672101,62.08528,84.19028,3.664925,-29.2668661617277,-29.23966,-1.261641,184.858000956521,-184.6984,1.116734,-139.5715,-89.65358,9377.035,174.7387
28.96057,S,28.96057,0.1715164,-51.21869,0.3708708,-0.1546391,0,24.9435,2.287744,-0.9569138,62.08528,84.19028,3.664925,-29.2572295316364,-29.23059,-1.248234,185.149531661581,-184.9907,1.104252,-138.8453,-89.658,9375.186,174.7498
28.97057,S,28.97057,0.1717852,-50.4792,0.3707973,-0.1524554,0,24.9435,2.294649,-0.9464307,62.08528,84.19028,3.664925,-29.2475786464285,-29.22151,-1.234589,185.440971328892,-185.2829,1.091906,-138.1133,-89.66235,9373.333,174.7608
28.98057,S,28.98057,0.1720539,-49.73406,0.3707243,-0.1502549,0,24.9435,2.301564,-0.9357597,62.08528,84.19028,3.664925,-29.2379037179875,-29.21241,-1.220703,185.732320015457,-185.575,1.079699,-137.3757,-89.66665,9371.478,174.7716
28.99057,S,28.99057,0.1723225,-48.98325,0.3706518,-0.1480375,0,24.9435,2.308491,-0.9248999,62.08528,84.19028,3.664925,-29.2282151173644,-29.2033,-1.206577,186.023577723649,-185.867,1.067633,-136.6323,-89.67089,9369.619,174.7824
29.00057,S,29.00057,0.1725911,-48.22678,0.3705799,-0.1458032,0,24.9435,2.315427,-0.9138508,62.08528,84.19028,3.664925,-29.2185230168629,-29.19419,-1.192207,186.314844425688,-186.159,1.055711,-135.8831,-89.67508,9367.758,174.793
29.01057,S,29.01057,0.1728597,-47.46464,0.3705085,-0.1435521,0,24.9435,2.322377,-0.9026109,62.08528,84.19028,3.664925,-29.2087978378319,-29.18505,-1.177594,186.60602021274,-186.4509,1.043935,-135.1283,-89.6792,9365.894,174.8035
29.02057,S,29.02057,0.1731281,-46.69685,0.3704377,-0.141284,0,24.9435,2.329339,-0.8911781,62.08528,84.19028,3.664925,-29.19906979697,-29.17591,-1.162735,186.897105144405,-186.7427,1.032308,-134.3677,-89.68327,9364.026,174.8139
29.03057,S,29.03057,0.1733965,-45.9234,0.3703674,-0.1389992,0,24.9435,2.336311,-0.8795516,62.08528,84.19028,3.664925,-29.1893192432462,-29.16675,-1.147629,187.188099221536,-187.0344,1.020832,-133.6014,-89.68728,9362.156,174.8241
29.04057,S,29.04057,0.1736647,-45.14429,0.3702978,-0.1366974,0,24.9435,2.343294,-0.8677303,62.08528,84.19028,3.664925,-29.1795564325938,-29.15758,-1.132273,187.479002459375,-187.326,1.009509,-132.8293,-89.69123,9360.283,174.8343
29.05057,S,29.05057,0.1739329,-44.35953,0.3702289,-0.1343788,0,24.9435,2.350289,-0.8557127,62.08528,84.19028,3.664925,-29.1697817952453,-29.1484,-1.116668,187.769814916159,-187.6175,0.9983423,-132.0516,-89.69512,9358.407,174.8443
29.06057,S,29.06057,0.174201,-43.5691,0.3701607,-0.1320433,0,24.9435,2.357297,-0.843498,62.08528,84.19028,3.664925,-29.1599855846346,-29.1392,-1.10081,188.060536613514,-187.9089,0.9873342,-131.2681,-89.69895,9356.528,174.8542
29.07057,S,29.07057,0.174469,-42.77301,0.3700932,-0.1296909,0,24.9435,2.364316,-0.8310847,62.08528,84.19028,3.664925,-29.150178203927,-29.12999,-1.084699,188.351167579972,-188.2002,0.9764872,-130.4789,-89.70272,9354.646,174.8641
29.08057,S,29.08057,0.1747369,-41.97127,0.3700264,-0.1273217,0,24.9435,2.371347,-0.8184716,62.08528,84.19028,3.664925,-29.140350004358,-29.12076,-1.068333,188.641707846131,-188.4914,0.9658039,-129.6839,-89.70643,9352.762,174.8738
29.09057,S,29.09057,0.1750047,-41.16387,0.3699603,-0.1249356,0,24.9435,2.37839,-0.8056576,62.08528,84.19028,3.664925,-29.1305113349303,-29.11152,-1.05171,188.932157439895,-188.7825,0.9552868,-128.8832,-89.71008,9350.874,174.8834
29.10057,S,29.10057,0.1752724,-40.35082,0.369895,-0.1225326,0,24.9435,2.385446,-0.7926412,62.08528,84.19028,3.664925,-29.120662634662,-29.10227,-1.03483,189.222516393635,-189.0735,0.9449385,-128.0768,-89.71365,9348.983,174.8929
29.11057,S,29.11057,0.1755401,-39.5321,0.3698306,-0.1201129,0,24.9435,2.392514,-0.7794216,62.08528,84.19028,3.664925,-29.1107942512069,-29.093,-1.01769,189.512784739422,-189.3644,0.9347616,-127.2646,-89.71717,9347.09,174.9023
29.12057,S,29.12057,0.1758076,-38.70774,0.369767,-0.1176762,0,24.9435,2.399596,-0.7659977,62.08528,84.19028,3.664925,-29.1009166027794,-29.08372,-1.000289,189.80296250671,-189.6552,0.9247587,-126.4468,-89.72063,9345.193,174.9116
29.13057,S,29.13057,0.1760751,-37.87771,0.3697043,-0.1152227,0,24.9435,2.406691,-0.7523679,62.08528,84.19028,3.664925,-29.0910201331751,-29.07442,-0.9826261,190.093049729418,-189.9459,0.9149324,-125.6231,-89.72402,9343.294,174.9208
29.14057,S,29.14057,0.1763425,-37.04203,0.3696424,-0.1127523,0,24.9435,2.413797,-0.7385311,62.08528,84.19028,3.664925,-29.0811152012842,-29.06511,-0.9646979,190.383146361914,-190.2366,0.9052855,-124.7938,-89.72735,9341.392,174.9299
29.15057,S,29.15057,0.1766099,-36.20069,0.3695815,-0.110265,0,24.9435,2.420923,-0.7244871,62.08528,84.19028,3.664925,-29.0711923790811,-29.05578,-0.9465067,190.673152510842,-190.5272,0.8958204,-123.9587,-89.73061,9339.486,174.9389
29.16057,S,29.16057,0.1768772,-35.35371,0.3695215,-0.1077609,0,24.9435,2.42806,-0.7102329,62.08528,84.19028,3.664925,-29.0612520112948,-29.04643,-0.9280478,190.963068211835,-190.8177,0.8865399,-123.1179,-89.7338,9337.578,174.9478
29.17057,S,29.17057,0.1771444,-34.50107,0.3694625,-0.10524,0,24.9435,2.435212,-0.6957678,62.08528,84.19028,3.664925,-29.0513045607865,-29.03707,-0.9093198,191.252893500335,-191.1081,0.8774467,-122.2714,-89.73694,9335.667,174.9566
29.18057,S,29.18057,0.1774115,-33.64277,0.3694045,-0.1027022,0,24.9435,2.442379,-0.6810914,62.08528,84.19028,3.664925,-29.0413405399254,-29.02769,-0.8903222,191.542628406996,-191.3984,0.8685435,-121.4192,-89.74,9333.753,174.9653
29.19057,S,29.19057,0.1776785,-32.77882,0.3693475,-0.1001475,0,24.9435,2.44956,-0.6662014,62.08528,84.19028,3.664925,-29.03137041579,-29.0183,-0.871053,191.832272967,-191.6886,0.859833,-120.5612,-89.743,9331.836,174.974
29.20057,S,29.20057,0.1779454,-31.90922,0.3692916,-0.09757604,0,24.9435,2.456755,-0.651097,62.08528,84.19028,3.664925,-29.0213746827249,-29.00888,-0.8515102,192.121827213123,-191.9787,0.8513179,-119.6975,-89.74593,9329.916,174.9825
29.21057,S,29.21057,0.1782123,-31.03398,0.3692367,-0.09498769,0,24.9435,2.463965,-0.6357768,62.08528,84.19028,3.664925,-29.01137385664,-28.99945,-0.8316927,192.411291180382,-192.2687,0.8430009,-118.828,-89.74879,9327.993,174.991
29.22057,S,29.22057,0.178479,-30.15306,0.369183,-0.09238253,0,24.9435,2.47119,-0.6202399,62.08528,84.19028,3.664925,-29.001358469891,-28.99,-0.8115991,192.700664908322,-192.5586,0.8348849,-117.9528,-89.75158,9326.067,174.9994
29.23057,S,29.23057,0.1787456,-29.26651,0.3691304,-0.08976047,0,24.9435,2.478433,-0.6044847,62.08528,84.19028,3.664925,-28.9913290519062,-28.98053,-0.7912276,192.989948431852,-192.8484,0.8269726,-117.0719,-89.75431,9324.139,175.0077
29.24057,S,29.24057,0.1790122,-28.37431,0.369079,-0.08712159,0,24.9435,2.485689,-0.5885099,62.08528,84.19028,3.664925,-28.9812961396936,-28.97105,-0.7705763,193.279141790447,-193.1381,0.8192669,-116.1853,-89.75696,9322.207,175.0159
29.25057,S,29.25057,0.1792787,-27.47646,0.3690288,-0.08446589,0,24.9435,2.492962,-0.5723149,62.08528,84.19028,3.664925,-28.9712403367149,-28.96154,-0.7496449,193.568245012219,-193.4277,0.8117704,-115.293,-89.75954,9320.272,175.0241
29.26057,S,29.26057,0.1795451,-26.57295,0.3689798,-0.08179334,0,24.9435,2.500252,-0.5558977,62.08528,84.19028,3.664925,-28.9611821767298,-28.95202,-0.7284305,193.857258145806,-193.7172,0.8044861,-114.3949,-89.76206,9318.335,175.0322
29.27057,S,29.27057,0.1798114,-25.6638,0.3689321,-0.07910393,0,24.9435,2.507557,-0.5392572,62.08528,84.19028,3.664925,-28.9511022683684,-28.94247,-0.706932,194.146181221727,-194.0066,0.7974167,-113.491,-89.7645,9316.395,175.0402
29.28057,S,29.28057,0.1800776,-24.749,0.3688856,-0.07639771,0,24.9435,2.51488,-0.5223927,62.08528,84.19028,3.664925,-28.9410212177121,-28.93291,-0.6851482,194.43501428646,-194.2959,0.7905652,-112.5815,-89.76688,9314.451,175.0481
29.29058,S,29.29058,0.1803437,-23.82856,0.3688405,-0.07367466,0,24.9435,2.522219,-0.5053023,62.08528,84.19028,3.664925,-28.9309196396444,-28.92332,-0.6630772,194.723757377532,-194.5851,0.7839344,-111.6662,-89.76917,9312.505,175.056
29.30058,S,29.30058,0.1806097,-22.90246,0.3687967,-0.07093478,0,24.9435,2.529577,-0.4879851,62.08528,84.19028,3.664925,-28.9208181729688,-28.91372,-0.640718,195.012410534888,-194.8742,0.7775272,-110.7452,-89.77139,9310.556,175.0638
29.31058,S,29.31058,0.1808758,-21.97072,0.3687543,-0.06817807,0,24.9435,2.536951,-0.4704402,62.08528,84.19028,3.664925,-28.9106974496976,-28.90409,-0.6180682,195.301073730342,-195.1633,0.7713465,-109.8185,-89.77354,9308.604,175.0716
29.32058,S,29.32058,0.1811416,-21.03332,0.3687133,-0.0654045,0,24.9435,2.544346,-0.4526651,62.08528,84.19028,3.664925,-28.9005681442377,-28.89444,-0.595127,195.589547147855,-195.4522,0.7653952,-108.886,-89.77563,9306.65,175.0793
29.33058,S,29.33058,0.1814074,-20.09029,0.3686738,-0.06261411,0,24.9435,2.551757,-0.4346593,62.08528,84.19028,3.664925,-28.8904309063581,-28.88477,-0.5718916,195.87793075933,-195.741,0.7596763,-107.9478,-89.77763,9304.693,175.0869
29.34058,S,29.34058,0.1816732,-19.14161,0.3686357,-0.05980691,0,24.9435,2.559185,-0.4164219,62.08528,84.19028,3.664925,-28.8802764539907,-28.87507,-0.5483617,196.166324542644,-196.0298,0.7541927,-107.0039,-89.77956,9302.733,175.0945
29.35058,S,29.35058,0.1819389,-18.18728,0.3685991,-0.0569829,0,24.9435,2.566636,-0.3979517,62.08528,84.19028,3.664925,-28.8701154903818,-28.86535,-0.5245358,196.454628609075,-196.3185,0.7489474,-106.0542,-89.78143,9300.771,175.102
29.36058,S,29.36058,0.1822045,-17.22731,0.368564,-0.05414205,0,24.9435,2.574105,-0.3792464,62.08528,84.19028,3.664925,-28.8599487168856,-28.85561,-0.5004113,196.742843004444,-196.6071,0.7439433,-105.0988,-89.7832,9298.805,175.1094
29.37058,S,29.37058,0.1824699,-16.26169,0.3685305,-0.0512844,0,24.9435,2.581594,-0.3603056,62.08528,84.19028,3.664925,-28.849766891456,-28.84584,-0.4759878,197.03096777712,-196.8956,0.7391834,-104.1377,-89.7849,9296.836,175.1169
29.38058,S,29.38058,0.1827354,-15.29043,0.3684986,-0.04840992,0,24.9435,2.589103,-0.3411275,62.08528,84.19028,3.664925,-28.8395807479437,-28.83605,-0.4512628,197.319002973624,-197.184,0.7346708,-103.1709,-89.78652,9294.864,175.1242
29.39058,S,29.39058,0.1830007,-14.31353,0.3684683,-0.04551861,0,24.9435,2.596633,-0.3217112,62.08528,84.19028,3.664925,-28.8293810597474,-28.82623,-0.426235,197.606948643079,-197.4723,0.7304085,-102.1983,-89.78808,9292.89,175.1315
29.40058,S,29.40058,0.1832659,-13.33098,0.3684396,-0.0426105,0,24.9435,2.604182,-0.302055,62.08528,84.19028,3.664925,-28.819178603257,-28.81639,-0.4009024,197.894804835036,-197.7605,0.7263995,-101.22,-89.78954,9290.912,175.1388
29.41058,S,29.41058,0.1835311,-12.3428,0.3684127,-0.03968557,0,24.9435,2.611752,-0.2821579,62.08528,84.19028,3.664925,-28.8089641892094,-28.80652,-0.3752641,198.182571597315,-198.0486,0.7226468,-100.2359,-89.79094,9288.932,175.1461
29.42058,S,29.42058,0.1837961,-11.34897,0.3683874,-0.03674385,0,24.9435,2.619341,-0.2620185,62.08528,84.19028,3.664925,-28.7987486247608,-28.79663,-0.3493179,198.470248986993,-198.3366,0.7191536,-99.24617,-89.79225,9286.948,175.1533
29.43058,S,29.43058,0.1840611,-10.3495,0.3683639,-0.03378534,0,24.9435,2.626954,-0.2416358,62.08528,84.19028,3.664925,-28.7885227534528,-28.78671,-0.323063,198.757837057268,-198.6245,0.715923,-98.25068,-89.79349,9284.962,175.1604
29.44058,S,29.44058,0.184326,-9.345114,0.3683422,-0.03080999,0,24.9435,2.634588,-0.2210081,62.08528,84.19028,3.664925,-28.7782874134305,-28.77676,-0.2964968,199.04533585535,-198.9123,0.712958,-97.25018,-89.79464,9282.973,175.1676
29.45058,S,29.45058,0.1845908,-8.337756,0.3683223,-0.02782001,0,24.9435,2.642244,-0.20015,62.08528,84.19028,3.664925,-28.7680436680891,-28.76678,-0.2696385,199.332745435615,-199.2,0.7102616,-96.24662,-89.79572,9280.98,175.1747
29.46058,S,29.46058,0.1848555,-7.329854,0.3683043,-0.02482118,0,24.9435,2.649922,-0.1791018,62.08528,84.19028,3.664925,-28.757792795771,-28.75677,-0.24254,199.620065827011,-199.4876,0.7078362,-95.24242,-89.7967,9278.985,175.1818
29.47058,S,29.47058,0.1851201,-6.323796,0.3682882,-0.02182071,0,24.9435,2.657624,-0.1579151,62.08528,84.19028,3.664925,-28.7475459970641,-28.74674,-0.2152678,199.907297033322,-199.7751,0.7056835,-94.23998,-89.79761,9276.987,175.1889
29.48058,S,29.48058,0.1853846,-5.32194,0.3682742,-0.01882573,0,24.9435,2.665348,-0.1366411,62.08528,84.19028,3.664925,-28.7372942228002,-28.73668,-0.1878878,200.194439039908,-200.0625,0.7038047,-93.24166,-89.79844,9274.986,175.1959
29.49058,S,29.49058,0.1856491,-4.325678,0.368262,-0.01584325,0,24.9435,2.673097,-0.1153311,62.08528,84.19028,3.664925,-28.7270281755956,-28.72658,-0.1604659,200.481491805238,-200.3498,0.7022,-92.24883,-89.79919,9272.982,175.2029
29.50058,S,29.50058,0.1859134,-3.335237,0.3682519,-0.01287742,0,24.9435,2.680869,-0.09401597,62.08528,84.19028,3.664925,-28.716768184211,-28.71646,-0.1330414,200.768455280533,-200.637,0.7008696,-91.26174,-89.79985,9270.976,175.21
29.51058,S,29.51058,0.1861777,-2.350614,0.3682437,-0.009928904,0,24.9435,2.688666,-0.07270145,62.08528,84.19028,3.664925,-28.7064943144166,-28.7063,-0.1056226,201.055329409832,-200.9241,0.6998134,-90.28038,-89.80044,9268.967,175.217
29.52058,S,29.52058,0.1864419,-1.37181,0.3682374,-0.006997713,0,24.9435,2.696484,-0.0513883,62.08528,84.19028,3.664925,-28.6962265780334,-28.69612,-0.07820974,201.342114142942,-201.2111,0.6990314,-89.30475,-89.80095,9266.955,175.224
29.53058,S,29.53058,0.1867059,-0.3988247,0.368233,-0.004083842,0,24.9435,2.704328,-0.03007748,62.08528,84.19028,3.664925,-28.6859549882292,-28.68591,-0.05080412,201.628809420373,-201.498,0.6985233,-88.33485,-89.80138,9264.94,175.2309
29.54058,S,29.54058,0.1869699,0.5683496,0.3682304,-0.001187291,0,24.9435,2.712194,-0.008769847,62.08528,84.19028,3.664925,-28.6756795537004,-28.67567,-0.02340764,201.915415201269,-201.7848,0.6982892,-87.37067,-89.80172,9262.923,175.2379
29.55058,S,29.55058,0.1872338,1.529706,0.3682296,0.001691962,0,24.9435,2.720083,0.01253389,62.08528,84.19028,3.664925,-28.665400276234,-28.6654,0.003979537,202.201931431164,-202.0715,0.698329,-86.41222,-89.80199,9260.902,175.2449
29.56058,S,29.56058,0.1874976,2.485245,0.3682306,0.004553896,0,24.9435,2.727994,0.03383263,62.08528,84.19028,3.664925,-28.6551171557541,-28.6551,0.03135602,202.488258132058,-202.358,0.6986426,-85.45951,-89.80219,9258.879,175.2519
29.57058,S,29.57058,0.1877613,3.434967,0.3682334,0.007398508,0,24.9435,2.735926,0.05512553,62.08528,84.19028,3.664925,-28.6448301863599,-28.64477,0.05872012,202.774595119229,-202.6445,0.6992298,-84.51253,-89.8023,9256.853,175.2589
29.58058,S,29.58058,0.1880248,4.378873,0.3682378,0.01022581,0,24.9435,2.743883,0.07641166,62.08528,84.19028,3.664925,-28.6345493590005,-28.63442,0.08607123,203.060742481652,-202.9308,0.7000905,-83.57127,-89.80234,9254.823,175.2659
29.59058,S,29.59058,0.1882883,5.316962,0.3682439,0.01303579,0,24.9435,2.75186,0.09769014,62.08528,84.19028,3.664925,-28.6242546579756,-28.62403,0.1134076,203.346800106201,-203.217,0.7012246,-82.63575,-89.8023,9252.791,175.2729
29.60058,S,29.60058,0.1885517,6.249236,0.3682517,0.01582844,0,24.9435,2.75986,0.1189601,62.08528,84.19028,3.664925,-28.6139660653144,-28.61362,0.1407284,203.632767947605,-203.5031,0.7026319,-81.70596,-89.80218,9250.756,175.2799
29.61058,S,29.61058,0.1888149,7.175701,0.3682611,0.01860378,0,24.9435,2.767882,0.1402205,62.08528,84.19028,3.664925,-28.6036735583641,-28.60318,0.1680325,203.918645964094,-203.7891,0.7043122,-80.78188,-89.80198,9248.718,175.287
29.62058,S,29.62058,0.1890781,8.096352,0.3682721,0.02136184,0,24.9435,2.775925,0.1614708,62.08528,84.19028,3.664925,-28.5933771090371,-28.59271,0.1953186,204.204434113129,-204.075,0.7062654,-79.86354,-89.80171,9246.677,175.294
29.63058,S,29.63058,0.1893412,9.011189,0.3682846,0.02410257,0,24.9435,2.783991,0.1827098,62.08528,84.19028,3.664925,-28.5830766859243,-28.58221,0.2225856,204.490132355643,-204.3608,0.7084913,-78.95094,-89.80137,9244.633,175.3011
29.64058,S,29.64058,0.1896043,9.92021,0.3682987,0.02682599,0,24.9435,2.792079,0.2039368,62.08528,84.19028,3.664925,-28.5727722569994,-28.57168,0.2498328,204.775740647548,-204.6465,0.7109897,-78.04406,-89.80094,9242.586,175.3082
29.65058,S,29.65058,0.1898672,10.82342,0.3683143,0.02953209,0,24.9435,2.800188,0.2251506,62.08528,84.19028,3.664925,-28.562463771162,-28.56112,0.2770578,205.061258948218,-204.9321,0.7137603,-77.14291,-89.80045,9240.536,175.3153
29.66058,S,29.66058,0.19013,11.72081,0.3683313,0.03222089,0,24.9435,2.808319,0.2463505,62.08528,84.19028,3.664925,-28.5521611921665,-28.55054,0.3042605,205.346687218351,-205.2176,0.7168029,-76.24749,-89.79987,9238.484,175.3225
29.67058,S,29.67058,0.1903927,12.6124,0.3683497,0.03489236,0,24.9435,2.816471,0.2675355,62.08528,84.19028,3.664925,-28.5418444641744,-28.53992,0.331439,205.632025422065,-205.503,0.7201173,-75.3578,-89.79923,9236.43,175.3297
29.68058,S,29.68058,0.1906554,13.49817,0.3683696,0.03754653,0,24.9435,2.824646,0.2887049,62.08528,84.19028,3.664925,-28.5315335419961,-28.52928,0.358593,205.917273522665,-205.7883,0.7237032,-74.47385,-89.79851,9234.372,175.3369
29.69058,S,29.69058,0.190918,14.37813,0.3683908,0.04018338,0,24.9435,2.832841,0.3098574,62.08528,84.19028,3.664925,-28.5212183514397,-28.51861,0.38572,206.202431482631,-206.0735,0.7275604,-73.59562,-89.79771,9232.312,175.3441
29.70058,S,29.70058,0.1911804,15.25229,0.3684134,0.04280295,0,24.9435,2.841056,0.3309924,62.08528,84.19028,3.664925,-28.5108988459337,-28.50791,0.4128201,206.487499267835,-206.3586,0.7316886,-72.72311,-89.79684,9230.248,175.3514
29.71058,S,29.71058,0.1914428,16.12063,0.3684373,0.04540521,0,24.9435,2.849293,0.3521091,62.08528,84.19028,3.664925,-28.5005749516067,-28.49718,0.4398916,206.772476845409,-206.6436,0.7360876,-71.85635,-89.79591,9228.182,175.3588
29.72058,S,29.72058,0.1917051,16.98316,0.3684624,0.04799015,0,24.9435,2.857551,0.373206,62.08528,84.19028,3.664925,-28.4902565934068,-28.48643,0.4669332,207.057364175326,-206.9285,0.7407569,-70.9953,-89.79489,9226.112,175.3661
29.73059,S,29.73059,0.1919673,17.83989,0.3684889,0.05055778,0,24.9435,2.865828,0.3942827,62.08528,84.19028,3.664925,-28.4799336851148,-28.47565,0.4939431,207.34216123143,-207.2133,0.7456964,-70.13999,-89.79382,9224.04,175.3736
29.74059,S,29.74059,0.1922294,18.6908,0.3685165,0.05310813,0,24.9435,2.874126,0.415338,62.08528,84.19028,3.664925,-28.469606169295,-28.46484,0.5209215,207.626867974078,-207.498,0.7509056,-69.29041,-89.79266,9221.965,175.3811
29.75059,S,29.75059,0.1924914,19.5359,0.3685454,0.05564115,0,24.9435,2.882444,0.4363706,62.08528,84.19028,3.664925,-28.4592739374072,-28.454,0.5478659,207.911384443646,-207.7825,0.7563843,-68.44656,-89.79143,9219.887,175.3886
29.76059,S,29.76059,0.1927533,20.3752,0.3685754,0.05815686,0,24.9435,2.890781,0.4573801,62.08528,84.19028,3.664925,-28.4489468936941,-28.44314,0.574775,208.195810536601,-208.0669,0.762132,-67.60844,-89.79013,9217.806,175.3962
29.77059,S,29.77059,0.193015,21.20869,0.3686066,0.0606553,0,24.9435,2.899138,0.4783656,62.08528,84.19028,3.664925,-28.4386149624072,-28.43225,0.6016485,208.480146231643,-208.3512,0.7681485,-66.77604,-89.78876,9215.722,175.4038
29.78059,S,29.78059,0.1932767,22.03638,0.3686389,0.06313644,0,24.9435,2.907514,0.4993259,62.08528,84.19028,3.664925,-28.4282780341517,-28.42133,0.6284847,208.764391496072,-208.6354,0.7744333,-65.94938,-89.78732,9213.636,175.4115
29.79059,S,29.79059,0.1935382,22.85825,0.3686722,0.06560025,0,24.9435,2.915909,0.52026,62.08528,84.19028,3.664925,-28.417935990881,-28.41038,0.6552818,209.048546300462,-208.9195,0.7809861,-65.12844,-89.78581,9211.547,175.4193
29.80059,S,29.80059,0.1937997,23.67432,0.3687066,0.06804679,0,24.9435,2.924323,0.5411672,62.08528,84.19028,3.664925,-28.4075987433656,-28.39941,0.6820396,209.332610622831,-209.2035,0.7878065,-64.31324,-89.78423,9209.455,175.4272
29.81059,S,29.81059,0.1940611,24.48458,0.3687421,0.07047602,0,24.9435,2.932757,0.5620463,62.08528,84.19028,3.664925,-28.3972561621257,-28.38841,0.7087561,209.616584431873,-209.4874,0.7948941,-63.50377,-89.78259,9207.36,175.4351
